瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2023-09-01,25.8,76.6,18.51
143,措备,2023-09-02,24.9,79.8,14.27
143,措备,2023-09-03,26.6,76.4,19.54
143,措备,2023-09-04,26.4,76.8,19.95
143,措备,2023-09-05,26.1,65.5,21.37
143,措备,2023-09-06,25.2,69.3,19.87
143,措备,2023-09-07,23.6,67.3,23.28
143,措备,2023-09-08,23.3,67.5,18.37
143,措备,2023-09-09,23.4,68.1,23.75
143,措备,2023-09-10,24,69.8,21.65
143,措备,2023-09-11,25.6,68.9,17.86
143,措备,2023-09-12,26.1,74.6,
143,措备,2023-09-13,24.7,84.1,
143,措备,2023-09-14,22.6,89.5,4.39
143,措备,2023-09-15,22.8,92.3,3.87
143,措备,2023-09-16,23.1,94.6,3.36
143,措备,2023-09-17,24.6,87,11.05
143,措备,2023-09-18,26.1,76.8,17.01
143,措备,2023-09-19,25.2,71.4,18.52
143,措备,2023-09-20,22,89.4,3.97
143,措备,2023-09-21,19.5,91,6.12
143,措备,2023-09-22,21.1,73.1,16.79
143,措备,2023-09-23,19.9,74,16.32
143,措备,2023-09-24,20.4,66.3,19.68
143,措备,2023-09-25,21.1,78.4,10.92
143,措备,2023-09-26,20.8,95,2.33
143,措备,2023-09-27,23.8,79.6,10.1
143,措备,2023-09-28,23.6,69.8,16.87
143,措备,2023-09-29,21.8,74.6,15.32
143,措备,2023-09-30,20,71.6,14.16
143,措备,2023-10-01,19.2,59.1,20.41
143,措备,2023-10-02,17.6,62.3,19.92
143,措备,2023-10-03,16.1,81.6,7.06
143,措备,2023-10-04,19.1,69.8,17.69
143,措备,2023-10-05,16.7,38.6,18.99
143,措备,2023-10-06,16.5,53.5,18.53
143,措备,2023-10-07,17.1,68.5,10.85
143,措备,2023-10-08,17.3,70.8,6.18
143,措备,2023-10-09,18.3,73.1,10.6
143,措备,2023-10-10,17.6,69,15.6
143,措备,2023-10-11,16.2,67.9,17.48
143,措备,2023-10-12,16,66.4,17.37
143,措备,2023-10-13,17.7,68,14.16
143,措备,2023-10-14,17.1,76.3,14.45
143,措备,2023-10-15,16.6,68.5,14.06
143,措备,2023-10-16,16,64,16.53
143,措备,2023-10-17,15,52.5,18.12
143,措备,2023-10-18,15.1,63.8,17.07
143,措备,2023-10-19,16.4,71,9.79
143,措备,2023-10-20,13.8,54.3,16.39
143,措备,2023-10-21,12.1,53.3,13.68
143,措备,2023-10-22,12.6,60.4,14.93
143,措备,2023-10-23,14.2,70.1,15.03
143,措备,2023-10-24,14.7,69,14.99
143,措备,2023-10-25,15.9,71.4,15.45
143,措备,2023-10-26,16.2,75.3,13.5
143,措备,2023-10-27,14.7,73.4,9.64
143,措备,2023-10-28,13.9,69.9,14.31
143,措备,2023-10-29,13.7,70.4,15.12
143,措备,2023-10-30,14.5,70,14.61
143,措备,2023-10-31,14.9,64.1,14.94
143,措备,2023-11-01,15.7,68.1,13.41
143,措备,2023-11-02,17.7,72.1,13.69
143,措备,2023-11-03,18.6,65.4,14.42
143,措备,2023-11-04,18.4,75.8,11.27
143,措备,2023-11-05,19.8,77.9,6.87
143,措备,2023-11-06,18.4,59.5,4.69
143,措备,2023-11-07,11.4,41.1,14.45
143,措备,2023-11-08,9.5,58.5,13.49
143,措备,2023-11-09,13.7,71,11.72
143,措备,2023-11-10,10.3,49.9,9.87
143,措备,2023-11-11,5.9,44.8,9.14
143,措备,2023-11-12,4.8,48.3,13.81
143,措备,2023-11-13,5.3,41.1,14.31
143,措备,2023-11-14,7.3,55.1,13.52
143,措备,2023-11-15,7.4,63.6,12.9
143,措备,2023-11-16,5.5,85.5,3.68
143,措备,2023-11-17,6,59,11.49
143,措备,2023-11-18,3.4,57.9,13
143,措备,2023-11-19,8.7,57.3,12.4
143,措备,2023-11-20,8.5,45.9,11.1
143,措备,2023-11-21,7.3,59.1,12.68
143,措备,2023-11-22,9,67.4,12.3
143,措备,2023-11-23,13.6,54.1,10.66
143,措备,2023-11-24,3.9,36.6,12.96
143,措备,2023-11-25,1.3,31,12.78
143,措备,2023-11-26,4.8,45.3,8.81
143,措备,2023-11-27,8.2,71.4,5.01
143,措备,2023-11-28,6.2,46.5,12.01
143,措备,2023-11-29,5,57.4,6.27
143,措备,2023-11-30,.2,41.8,12.53
143,措备,2023-12-01,1.2,47.4,11.99
143,措备,2023-12-02,3.9,55.5,10.84
143,措备,2023-12-03,4.5,47.3,11.87
143,措备,2023-12-04,3.8,51.9,11.4
143,措备,2023-12-05,5.5,51.5,10.67
143,措备,2023-12-06,5.7,68.1,6.85
143,措备,2023-12-07,7.6,40.4,10.76
143,措备,2023-12-08,9.2,64.5,10.16
143,措备,2023-12-09,12.1,76.4,9.21
143,措备,2023-12-10,11.2,76.6,9.34
143,措备,2023-12-11,12.4,88.6,.83
143,措备,2023-12-12,9.2,72,3.75
143,措备,2023-12-13,8,76.4,8.76
143,措备,2023-12-14,9.2,88.5,1.85
143,措备,2023-12-15,8.6,94.3,.58
143,措备,2023-12-16,2.4,59,5.73
143,措备,2023-12-17,-5.1,43.8,11.67
143,措备,2023-12-18,-2.8,43.1,8.92
143,措备,2023-12-19,.3,39.4,6.3
143,措备,2023-12-20,-2.3,59.9,9.51
143,措备,2023-12-21,-6.4,46.5,11.27
143,措备,2023-12-22,-6.4,44.4,11.49
143,措备,2023-12-23,-3.1,51.3,10.28
143,措备,2023-12-24,-1.3,65.4,9.63
143,措备,2023-12-25,.2,64.9,9.27
143,措备,2023-12-26,1.8,67.4,11.25
143,措备,2023-12-27,3.8,63.1,10.17
143,措备,2023-12-28,3.5,63.1,10.09
143,措备,2023-12-29,3.1,65.8,10.41
143,措备,2023-12-30,2.9,75.8,6.39
143,措备,2023-12-31,4.6,80.1,2.88
